Customer_ID,Modelo,Probabilidad_Churn,Prediccion_Churn,Riesgo
102877,B,0.1538,0,Bajo
103142,A,0.6978,1,Alto
102157,C,0.437,0,Medio
100785,B,0.4115,0,Medio
104529,C,0.3959,0,Medio
101333,B,0.5375,1,Alto
104938,C,0.0767,0,Bajo
9005,H,0.169,0,Bajo
105822,A,0.4161,0,Medio
55159,I,0.0643,0,Bajo
101207,A,0.4917,0,Medio
102886,B,0.2184,0,Bajo
100042,D,0.2299,0,Bajo
105442,I,0.0625,0,Bajo
100959,C,0.1299,0,Bajo
100673,C,0.2625,0,Bajo
103632,D,0.4443,0,Medio
102245,D,0.0753,0,Bajo
105716,A,0.6332,1,Alto
107797,I,0.0615,0,Bajo
107967,D,0.5896,1,Alto
100181,D,0.0876,0,Bajo
46269,B,0.2054,0,Bajo
108014,J,0.253,0,Bajo
102146,A,0.5946,1,Alto
108298,I,0.1159,0,Bajo
106261,B,0.3527,0,Medio
100310,B,0.1927,0,Bajo
102398,J,0.2031,0,Bajo
104311,I,0.0467,0,Bajo
102111,I,0.0313,0,Bajo
100164,B,0.3074,0,Medio
102095,I,0.0789,0,Bajo
5062,I,0.0424,0,Bajo
100427,B,0.5979,1,Alto
102946,I,0.0787,0,Bajo
105294,H,0.2888,0,Bajo
5467,J,0.0365,0,Bajo
101309,D,0.0478,0,Bajo
106379,I,0.0692,0,Bajo
100172,A,0.5381,1,Alto
86453,B,0.5605,1,Alto
101457,I,0.0456,0,Bajo
105782,D,0.5101,1,Alto
108469,A,0.4362,0,Medio
106766,D,0.4579,0,Medio
102209,D,0.2128,0,Bajo
106817,D,0.1112,0,Bajo
107056,I,0.0226,0,Bajo
100459,D,0.0424,0,Bajo
105843,D,0.4014,0,Medio
102304,C,0.6246,1,Alto
107148,C,0.2154,0,Bajo
17298,B,0.2805,0,Bajo
100166,C,0.3184,0,Medio
106423,B,0.6355,1,Alto
100954,J,0.1046,0,Bajo
100971,I,0.0753,0,Bajo
106869,H,0.1435,0,Bajo
101841,C,0.4839,0,Medio
100116,A,0.5832,1,Alto
101318,B,0.107,0,Bajo
40623,B,0.1758,0,Bajo
103915,B,0.5105,1,Alto
102910,I,0.076,0,Bajo
101654,D,0.1154,0,Bajo
104241,H,0.1192,0,Bajo
107438,I,0.0973,0,Bajo
108074,I,0.1096,0,Bajo
100135,I,0.0791,0,Bajo
100842,B,0.2218,0,Bajo
103660,D,0.3071,0,Medio
68799,I,0.0831,0,Bajo
100373,C,0.2348,0,Bajo
107740,I,0.0357,0,Bajo
106049,I,0.0453,0,Bajo
106941,I,0.0387,0,Bajo
100041,A,0.6989,1,Alto
104671,C,0.0745,0,Bajo
103523,I,0.1626,0,Bajo
103149,A,0.5375,1,Alto
101828,B,0.0331,0,Bajo
105884,I,0.0493,0,Bajo
101360,J,0.034,0,Bajo
106427,D,0.1569,0,Bajo
102610,B,0.4931,0,Medio
104920,I,0.0525,0,Bajo
102663,A,0.2815,0,Bajo
103734,A,0.5898,1,Alto
106231,I,0.0831,0,Bajo
102380,B,0.1597,0,Bajo
106823,A,0.6296,1,Alto
104132,I,0.0702,0,Bajo
100393,H,0.1503,0,Bajo
104492,B,0.2945,0,Bajo
101774,E,0.3486,0,Medio
104224,C,0.457,0,Medio
44096,D,0.2461,0,Bajo
105559,D,0.3983,0,Medio
106775,B,0.4463,0,Medio
103894,C,0.4621,0,Medio
107469,I,0.0456,0,Bajo
106167,H,0.2242,0,Bajo
105461,J,0.3241,0,Medio
106105,D,0.0471,0,Bajo
106837,D,0.0829,0,Bajo
106303,I,0.0548,0,Bajo
12940,D,0.1324,0,Bajo
108457,B,0.2634,0,Bajo
100125,I,0.0832,0,Bajo
100394,B,0.6383,1,Alto
108085,B,0.1756,0,Bajo
49526,H,0.1664,0,Bajo
25733,D,0.3272,0,Medio
107670,H,0.2224,0,Bajo
100746,I,0.1078,0,Bajo
6419,B,0.5775,1,Alto
106652,B,0.5962,1,Alto
101106,B,0.6636,1,Alto
5264,B,0.7348,1,Alto
100145,I,0.0634,0,Bajo
104312,B,0.2396,0,Bajo
105239,D,0.0712,0,Bajo
105263,I,0.0644,0,Bajo
106051,I,0.0311,0,Bajo
106018,I,0.0401,0,Bajo
105155,J,0.0458,0,Bajo
101447,B,0.5223,1,Alto
62236,I,0.0595,0,Bajo
106980,B,0.5946,1,Alto
91707,I,0.0459,0,Bajo
100519,I,0.0637,0,Bajo
103355,I,0.0539,0,Bajo
100426,E,0.302,0,Medio
102263,H,0.3807,0,Medio
104837,I,0.0913,0,Bajo
106736,I,0.1053,0,Bajo
103088,C,0.4409,0,Medio
102992,D,0.4123,0,Medio
100037,D,0.5234,1,Alto
104688,B,0.0835,0,Bajo
108243,I,0.0491,0,Bajo
102692,I,0.1244,0,Bajo
105332,B,0.1886,0,Bajo
106830,I,0.0803,0,Bajo
102775,I,0.03,0,Bajo
91122,C,0.4636,0,Medio
103348,C,0.4923,0,Medio
103327,A,0.7409,1,Alto
106090,E,0.3472,0,Medio
51879,A,0.178,0,Bajo
100635,B,0.475,0,Medio
101870,J,0.3413,0,Medio
102746,A,0.588,1,Alto
103198,H,0.1395,0,Bajo
105163,B,0.6549,1,Alto
106789,B,0.4585,0,Medio
106932,I,0.0336,0,Bajo
108431,B,0.0916,0,Bajo
103093,D,0.0486,0,Bajo
100803,B,0.4054,0,Medio
103806,I,0.1549,0,Bajo
106735,I,0.1113,0,Bajo
104594,B,0.5896,1,Alto
103861,A,0.6537,1,Alto
102384,A,0.5819,1,Alto
103981,I,0.0564,0,Bajo
105864,B,0.4027,0,Medio
108029,C,0.5134,1,Alto
102466,B,0.437,0,Medio
104348,A,0.6278,1,Alto
107625,B,0.2262,0,Bajo
106506,J,0.3144,0,Medio
72125,A,0.5248,1,Alto
54455,I,0.0662,0,Bajo
101219,B,0.3292,0,Medio
103140,D,0.076,0,Bajo
104909,D,0.5921,1,Alto
9177,C,0.4825,0,Medio
108343,I,0.0858,0,Bajo
346,B,0.3521,0,Medio
107384,B,0.1083,0,Bajo
4988,I,0.0543,0,Bajo
107168,D,0.0868,0,Bajo
88310,A,0.7095,1,Alto
104065,A,0.3363,0,Medio
63698,B,0.2292,0,Bajo
105649,D,0.2547,0,Bajo
102888,I,0.0881,0,Bajo
104269,C,0.2963,0,Bajo
102624,J,0.2515,0,Bajo
26014,D,0.0966,0,Bajo
102657,A,0.3525,0,Medio
103879,B,0.1361,0,Bajo
103782,I,0.0197,0,Bajo
102597,D,0.1724,0,Bajo
103368,B,0.6391,1,Alto
106739,B,0.0639,0,Bajo
102550,I,0.0487,0,Bajo
100583,I,0.0559,0,Bajo
106780,D,0.3867,0,Medio
100199,A,0.4746,0,Medio
104222,I,0.0763,0,Bajo
107863,A,0.6135,1,Alto
108299,B,0.3814,0,Medio
100232,E,0.2934,0,Bajo
101339,J,0.1757,0,Bajo
105341,B,0.2613,0,Bajo
101077,D,0.1727,0,Bajo
106786,A,0.4911,0,Medio
104374,I,0.0392,0,Bajo
85518,E,0.2778,0,Bajo
61524,I,0.1004,0,Bajo
102726,A,0.5589,1,Alto
101776,B,0.6035,1,Alto
63238,B,0.0807,0,Bajo
102405,D,0.0621,0,Bajo
102302,A,0.2559,0,Bajo
56769,B,0.44,0,Medio
41560,I,0.0535,0,Bajo
105368,C,0.309,0,Medio
101676,I,0.0846,0,Bajo
22771,A,0.5753,1,Alto
104330,B,0.3679,0,Medio
102717,I,0.0548,0,Bajo
97248,D,0.1533,0,Bajo
106519,H,0.2993,0,Bajo
107942,I,0.0701,0,Bajo
104007,B,0.2577,0,Bajo
103239,B,0.4497,0,Medio
105199,I,0.0505,0,Bajo
102839,H,0.2614,0,Bajo
104095,I,0.096,0,Bajo
100683,D,0.1477,0,Bajo
108421,A,0.4115,0,Medio
39782,A,0.7022,1,Alto
107737,B,0.305,0,Medio
102743,B,0.0906,0,Bajo
89743,D,0.409,0,Medio
107309,B,0.069,0,Bajo
106705,B,0.642,1,Alto
68079,I,0.0822,0,Bajo
1304,D,0.4825,0,Medio
100820,I,0.0628,0,Bajo
101842,I,0.0419,0,Bajo
100567,B,0.1741,0,Bajo
104455,A,0.5297,1,Alto
103273,D,0.0602,0,Bajo
102280,I,0.1526,0,Bajo
104024,B,0.4337,0,Medio
103292,B,0.14,0,Bajo
107799,I,0.0489,0,Bajo
105712,C,0.0738,0,Bajo
103992,A,0.5352,1,Alto
101308,A,0.6767,1,Alto
107214,I,0.0686,0,Bajo
35063,I,0.0703,0,Bajo
102809,B,0.5725,1,Alto
80115,A,0.4126,0,Medio
104744,B,0.4743,0,Medio
101566,D,0.4648,0,Medio
98966,J,0.0893,0,Bajo
105358,B,0.0868,0,Bajo
107038,A,0.4567,0,Medio
105477,I,0.086,0,Bajo
105027,J,0.1877,0,Bajo
107435,D,0.0477,0,Bajo
102974,A,0.5521,1,Alto
107197,D,0.2957,0,Bajo
105651,C,0.4717,0,Medio
107244,J,0.2372,0,Bajo
102069,I,0.0728,0,Bajo
107260,I,0.1272,0,Bajo
106951,H,0.213,0,Bajo
101704,B,0.3968,0,Medio
102741,A,0.5467,1,Alto
102558,B,0.227,0,Bajo
4823,B,0.6269,1,Alto
84569,B,0.5892,1,Alto
102334,A,0.6835,1,Alto
88,B,0.3917,0,Medio
102254,A,0.4161,0,Medio
108040,I,0.0333,0,Bajo
102289,D,0.1891,0,Bajo
106985,A,0.4912,0,Medio
105783,C,0.1588,0,Bajo
104354,C,0.4135,0,Medio
98910,I,0.0279,0,Bajo
102344,D,0.4018,0,Medio
101423,I,0.1112,0,Bajo
104790,B,0.3437,0,Medio
104125,I,0.0439,0,Bajo
104653,I,0.0708,0,Bajo
41566,B,0.4956,0,Medio
71068,A,0.4894,0,Medio
100612,B,0.6882,1,Alto
103907,B,0.6191,1,Alto
100845,I,0.0567,0,Bajo
105887,C,0.1348,0,Bajo
108037,B,0.0904,0,Bajo
104251,D,0.3367,0,Medio
105523,D,0.2802,0,Bajo
101820,B,0.5921,1,Alto
50022,D,0.0993,0,Bajo
104105,I,0.0462,0,Bajo
103853,C,0.4855,0,Medio
107264,I,0.0645,0,Bajo
102019,B,0.1088,0,Bajo
103659,D,0.0639,0,Bajo
5346,B,0.1441,0,Bajo
101455,D,0.2946,0,Bajo
104570,H,0.1367,0,Bajo
102430,I,0.1001,0,Bajo
12914,B,0.4457,0,Medio
103147,I,0.1164,0,Bajo
9535,I,0.0846,0,Bajo
105731,D,0.2826,0,Bajo
100162,B,0.4153,0,Medio
100273,I,0.0415,0,Bajo
103156,D,0.3794,0,Medio
106171,B,0.18,0,Bajo
101692,J,0.3134,0,Medio
88298,A,0.4683,0,Medio
103710,I,0.0187,0,Bajo
105445,J,0.2773,0,Bajo
101918,D,0.262,0,Bajo
105183,C,0.4938,0,Medio
105420,C,0.5189,1,Alto
101377,A,0.6834,1,Alto
105352,H,0.2359,0,Bajo
108417,I,0.0653,0,Bajo
104880,B,0.2589,0,Bajo
53494,A,0.3728,0,Medio
105065,B,0.0621,0,Bajo
36906,I,0.0701,0,Bajo
100619,B,0.6822,1,Alto
105244,I,0.1445,0,Bajo
50378,D,0.5414,1,Alto
104048,A,0.6765,1,Alto
73645,B,0.1725,0,Bajo
106752,B,0.2031,0,Bajo
100210,I,0.0767,0,Bajo
37266,D,0.5022,1,Alto
106233,I,0.0597,0,Bajo
100329,I,0.0682,0,Bajo
101873,I,0.0352,0,Bajo
101166,B,0.575,1,Alto
102281,E,0.3423,0,Medio
108426,I,0.0743,0,Bajo
103460,I,0.1325,0,Bajo
104879,I,0.0468,0,Bajo
102873,B,0.1428,0,Bajo
107272,H,0.2574,0,Bajo
104810,B,0.5571,1,Alto
104583,B,0.4261,0,Medio
102204,A,0.3123,0,Medio
105393,I,0.1893,0,Bajo
105112,D,0.2504,0,Bajo
101600,B,0.5,1,Alto
100105,B,0.1038,0,Bajo
103371,C,0.3704,0,Medio
107173,D,0.3332,0,Medio
108397,I,0.0893,0,Bajo
99284,I,0.0492,0,Bajo
106115,H,0.2247,0,Bajo
13980,I,0.0693,0,Bajo
103794,C,0.4121,0,Medio
103354,H,0.1488,0,Bajo
106882,B,0.3893,0,Medio
107806,A,0.1007,0,Bajo
51446,C,0.4544,0,Medio
106047,D,0.3213,0,Medio
108475,D,0.3194,0,Medio
106719,B,0.3193,0,Medio
106890,H,0.1822,0,Bajo
107820,J,0.2275,0,Bajo
12300,I,0.0383,0,Bajo
107576,H,0.2487,0,Bajo
102533,A,0.4341,0,Medio
34056,A,0.6502,1,Alto
100897,I,0.0375,0,Bajo
108459,B,0.1461,0,Bajo
106164,H,0.2065,0,Bajo
104384,I,0.0711,0,Bajo
101479,I,0.1893,0,Bajo
105680,B,0.1108,0,Bajo
108279,I,0.059,0,Bajo
101429,I,0.1056,0,Bajo
100318,B,0.0811,0,Bajo
104795,J,0.2217,0,Bajo
107916,A,0.5345,1,Alto
105410,I,0.0607,0,Bajo
106971,B,0.3359,0,Medio
102501,I,0.0538,0,Bajo
100245,I,0.074,0,Bajo
100348,A,0.5297,1,Alto
106510,A,0.7102,1,Alto
102137,J,0.244,0,Bajo
103974,I,0.1018,0,Bajo
106461,D,0.535,1,Alto
108181,H,0.1967,0,Bajo
107921,H,0.1157,0,Bajo
103343,I,0.0696,0,Bajo
101598,B,0.1806,0,Bajo
108182,A,0.6269,1,Alto
104550,C,0.4916,0,Medio
104257,I,0.0579,0,Bajo
103057,A,0.6458,1,Alto
100576,I,0.0445,0,Bajo
105941,B,0.4433,0,Medio
107547,B,0.2805,0,Bajo
107403,C,0.1925,0,Bajo
105287,D,0.2865,0,Bajo
103197,I,0.0812,0,Bajo
106169,A,0.2936,0,Bajo
106994,B,0.6667,1,Alto
106477,D,0.4725,0,Medio
100215,B,0.6859,1,Alto
101247,B,0.5093,1,Alto
107132,A,0.3974,0,Medio
102838,B,0.2821,0,Bajo
103143,D,0.6024,1,Alto
106620,B,0.388,0,Medio
100811,B,0.1761,0,Bajo
70832,B,0.0448,0,Bajo
104407,B,0.3433,0,Medio
34988,B,0.3998,0,Medio
103331,J,0.1949,0,Bajo
108401,I,0.1011,0,Bajo
105615,I,0.0863,0,Bajo
107726,J,0.0482,0,Bajo
66514,I,0.1067,0,Bajo
107007,D,0.1673,0,Bajo
100638,D,0.1194,0,Bajo
108277,D,0.4521,0,Medio
106730,B,0.272,0,Bajo
102445,I,0.0814,0,Bajo
104289,I,0.0418,0,Bajo
101542,J,0.0593,0,Bajo
100142,B,0.1961,0,Bajo
90725,D,0.1181,0,Bajo
105222,I,0.0463,0,Bajo
58617,C,0.4474,0,Medio
104316,B,0.547,1,Alto
107801,I,0.072,0,Bajo
105683,I,0.0805,0,Bajo
104951,I,0.0515,0,Bajo
107715,D,0.0936,0,Bajo
102474,C,0.3835,0,Medio
106058,I,0.1149,0,Bajo
102813,D,0.0796,0,Bajo
50838,D,0.2301,0,Bajo
101610,B,0.0658,0,Bajo
107227,B,0.4275,0,Medio
107662,D,0.3286,0,Medio
102286,H,0.2751,0,Bajo
101139,D,0.6027,1,Alto
102493,B,0.2005,0,Bajo
105110,I,0.0779,0,Bajo
100107,B,0.3873,0,Medio
104400,A,0.4923,0,Medio
101648,D,0.2129,0,Bajo
104807,B,0.0677,0,Bajo
107559,I,0.0818,0,Bajo
19840,I,0.0563,0,Bajo
100018,D,0.3268,0,Medio
105252,C,0.424,0,Medio
105815,B,0.2835,0,Bajo
8801,I,0.057,0,Bajo
106764,B,0.1779,0,Bajo
103315,D,0.0625,0,Bajo
101355,I,0.0956,0,Bajo
107385,D,0.2332,0,Bajo
108235,B,0.481,0,Medio
101389,D,0.2196,0,Bajo
102895,I,0.108,0,Bajo
15665,C,0.1978,0,Bajo
105424,B,0.435,0,Medio
108483,B,0.3032,0,Medio
105924,A,0.1601,0,Bajo
103350,I,0.0547,0,Bajo
106702,B,0.181,0,Bajo
101119,B,0.3423,0,Medio
38676,I,0.0451,0,Bajo
104592,D,0.1615,0,Bajo
105339,B,0.6604,1,Alto
105534,B,0.1286,0,Bajo
108149,D,0.4558,0,Medio
105889,I,0.0551,0,Bajo
106597,D,0.6213,1,Alto
106042,B,0.1721,0,Bajo
106413,B,0.2842,0,Bajo
32189,I,0.0746,0,Bajo
100526,H,0.3047,0,Medio
101780,I,0.1079,0,Bajo
100301,B,0.5996,1,Alto
107606,B,0.6823,1,Alto
104961,H,0.2287,0,Bajo
74376,I,0.0522,0,Bajo
101756,D,0.5177,1,Alto
100930,A,0.4224,0,Medio
102994,B,0.2496,0,Bajo
105050,I,0.0598,0,Bajo
108318,J,0.2873,0,Bajo
105847,I,0.1022,0,Bajo
101624,I,0.0562,0,Bajo
107880,A,0.6205,1,Alto
101487,I,0.0418,0,Bajo
105551,D,0.4476,0,Medio
106541,I,0.041,0,Bajo
77538,H,0.1805,0,Bajo
49438,B,0.2768,0,Bajo
102135,C,0.3273,0,Medio
107759,A,0.6788,1,Alto
107514,I,0.0585,0,Bajo
101741,B,0.3332,0,Medio
103560,B,0.341,0,Medio
107476,A,0.6558,1,Alto
102867,B,0.1741,0,Bajo
104196,I,0.0526,0,Bajo
105519,D,0.1757,0,Bajo
103530,B,0.4955,0,Medio
103419,I,0.0438,0,Bajo
100814,I,0.065,0,Bajo
100671,A,0.2201,0,Bajo
108110,D,0.4231,0,Medio
108249,I,0.0853,0,Bajo
62692,I,0.1399,0,Bajo
66521,D,0.6081,1,Alto
104300,I,0.0243,0,Bajo
103451,I,0.0748,0,Bajo
94975,D,0.3758,0,Medio
101683,A,0.2742,0,Bajo
105608,A,0.1193,0,Bajo
101679,I,0.041,0,Bajo
4744,I,0.045,0,Bajo
101050,A,0.4058,0,Medio
105221,C,0.5248,1,Alto
104474,I,0.0275,0,Bajo
102340,B,0.0968,0,Bajo
90504,I,0.0619,0,Bajo
101640,A,0.4686,0,Medio
105384,D,0.561,1,Alto
5681,B,0.6668,1,Alto
108114,I,0.0571,0,Bajo
108440,I,0.0936,0,Bajo
104381,D,0.0522,0,Bajo
1443,C,0.3782,0,Medio
102805,I,0.0483,0,Bajo
103201,A,0.3973,0,Medio
101434,A,0.2706,0,Bajo
100071,A,0.6324,1,Alto
100423,B,0.4027,0,Medio
19285,B,0.2472,0,Bajo
105875,I,0.2154,0,Bajo
100345,I,0.0396,0,Bajo
100497,I,0.0319,0,Bajo
54068,D,0.2076,0,Bajo
106034,I,0.03,0,Bajo
100592,A,0.5329,1,Alto
107443,A,0.4934,0,Medio
102046,D,0.3215,0,Medio
104536,J,0.2266,0,Bajo
100191,D,0.084,0,Bajo
103417,B,0.4568,0,Medio
105344,D,0.2882,0,Bajo
100032,B,0.3231,0,Medio
105868,D,0.5252,1,Alto
103616,I,0.1039,0,Bajo
107951,B,0.563,1,Alto
108447,I,0.0297,0,Bajo
107918,B,0.0722,0,Bajo
105566,D,0.2071,0,Bajo
100542,B,0.3565,0,Medio
101767,A,0.6587,1,Alto
106144,D,0.0827,0,Bajo
100754,J,0.04,0,Bajo
65470,D,0.3074,0,Medio
104904,J,0.2836,0,Bajo
101665,A,0.2597,0,Bajo
13462,I,0.0373,0,Bajo
100892,I,0.0496,0,Bajo
107819,I,0.0861,0,Bajo
100089,D,0.232,0,Bajo
53386,H,0.2326,0,Bajo
103749,C,0.1716,0,Bajo
107269,B,0.2239,0,Bajo
106344,D,0.0993,0,Bajo
100966,A,0.5115,1,Alto
102089,J,0.0701,0,Bajo
100577,B,0.1443,0,Bajo
103752,A,0.4482,0,Medio
103508,I,0.0949,0,Bajo
97601,A,0.6566,1,Alto
105689,D,0.3555,0,Medio
106527,C,0.2202,0,Bajo
103533,I,0.0551,0,Bajo
107313,D,0.155,0,Bajo
102612,A,0.5071,1,Alto
100650,D,0.3455,0,Medio
103242,B,0.2605,0,Bajo
102731,B,0.132,0,Bajo
105480,E,0.3071,0,Medio
105474,B,0.1376,0,Bajo
101739,A,0.4002,0,Medio
100733,I,0.0799,0,Bajo
68558,A,0.2816,0,Bajo
102469,H,0.3368,0,Medio
66900,I,0.0354,0,Bajo
102350,I,0.0731,0,Bajo
100523,I,0.0773,0,Bajo
103464,B,0.0853,0,Bajo
105403,I,0.0693,0,Bajo
106573,B,0.2086,0,Bajo
46128,D,0.5741,1,Alto
87485,B,0.4629,0,Medio
100364,I,0.0653,0,Bajo
105071,I,0.1294,0,Bajo
100681,H,0.2296,0,Bajo
12913,I,0.0479,0,Bajo
101783,J,0.0933,0,Bajo
103837,C,0.119,0,Bajo
103591,D,0.4385,0,Medio
105588,B,0.0599,0,Bajo
102128,B,0.6758,1,Alto
108180,C,0.6133,1,Alto
9509,H,0.2129,0,Bajo
103332,I,0.0896,0,Bajo
100371,I,0.0853,0,Bajo
101254,A,0.495,0,Medio
100401,H,0.328,0,Medio
101362,I,0.0398,0,Bajo
104177,B,0.4319,0,Medio
105964,B,0.1191,0,Bajo
108002,B,0.1047,0,Bajo
107818,A,0.51,1,Alto
100283,H,0.26,0,Bajo
102650,I,0.0519,0,Bajo
106733,I,0.0533,0,Bajo
36576,B,0.2426,0,Bajo
108430,I,0.1485,0,Bajo
100937,C,0.0939,0,Bajo
105350,I,0.0553,0,Bajo
88255,I,0.1524,0,Bajo
42221,I,0.0932,0,Bajo
107147,B,0.1797,0,Bajo
102266,I,0.0635,0,Bajo
104857,A,0.7,1,Alto
23896,D,0.2196,0,Bajo
11731,B,0.6147,1,Alto
102305,J,0.2356,0,Bajo
73885,A,0.6127,1,Alto
105069,A,0.2769,0,Bajo
105279,C,0.1123,0,Bajo
103068,D,0.0787,0,Bajo
107990,C,0.3073,0,Medio
103187,C,0.3799,0,Medio
107127,B,0.6481,1,Alto
48902,B,0.4048,0,Medio
58978,I,0.0443,0,Bajo
78650,I,0.0541,0,Bajo
102131,B,0.0647,0,Bajo
106116,B,0.1167,0,Bajo
104881,C,0.5105,1,Alto
108052,I,0.0387,0,Bajo
10151,H,0.156,0,Bajo
107353,D,0.1418,0,Bajo
42557,A,0.4306,0,Medio
106492,I,0.182,0,Bajo
77773,D,0.0922,0,Bajo
101147,B,0.3019,0,Medio
104749,I,0.0595,0,Bajo
101770,A,0.6534,1,Alto
106712,A,0.6384,1,Alto
106751,H,0.1454,0,Bajo
107693,C,0.417,0,Medio
106799,B,0.7144,1,Alto
106947,C,0.0974,0,Bajo
105865,A,0.1302,0,Bajo
103092,B,0.1346,0,Bajo
103386,I,0.0203,0,Bajo
102082,J,0.062,0,Bajo
101145,A,0.5981,1,Alto
101485,I,0.0674,0,Bajo
102044,B,0.0266,0,Bajo
107984,B,0.3816,0,Medio
65247,I,0.0502,0,Bajo
72046,B,0.1808,0,Bajo
101691,I,0.0909,0,Bajo
88051,A,0.505,1,Alto
104996,B,0.5269,1,Alto
106156,C,0.3608,0,Medio
101048,D,0.3192,0,Medio
107654,B,0.6624,1,Alto
100483,D,0.2907,0,Bajo
102824,B,0.4178,0,Medio
23373,I,0.097,0,Bajo
103893,B,0.0864,0,Bajo
100831,D,0.5078,1,Alto
102272,B,0.4617,0,Medio
100157,I,0.0856,0,Bajo
102541,B,0.3071,0,Medio
107780,B,0.1508,0,Bajo
105190,I,0.0973,0,Bajo
104447,A,0.6608,1,Alto
41723,H,0.2316,0,Bajo
84177,B,0.3674,0,Medio
2892,B,0.4824,0,Medio
102118,B,0.2177,0,Bajo
106995,B,0.4662,0,Medio
105181,A,0.3244,0,Medio
100569,B,0.3792,0,Medio
104994,D,0.4679,0,Medio
107977,B,0.0878,0,Bajo
102758,D,0.253,0,Bajo
106647,H,0.1423,0,Bajo
15755,A,0.6858,1,Alto
104811,I,0.0507,0,Bajo
101213,B,0.2551,0,Bajo
102342,B,0.5215,1,Alto
102804,B,0.4113,0,Medio
102821,I,0.0366,0,Bajo
103410,B,0.1276,0,Bajo
107059,B,0.1163,0,Bajo
2749,B,0.1095,0,Bajo
103958,A,0.5415,1,Alto
106665,B,0.4812,0,Medio
54234,D,0.2463,0,Bajo
71308,C,0.5648,1,Alto
106797,A,0.5916,1,Alto
100095,C,0.4183,0,Medio
104776,E,0.2332,0,Bajo
27965,D,0.3458,0,Medio
102235,J,0.2392,0,Bajo
104747,B,0.1822,0,Bajo
105750,I,0.0454,0,Bajo
101133,B,0.1529,0,Bajo
42052,I,0.0532,0,Bajo
103463,A,0.4158,0,Medio
107253,I,0.0883,0,Bajo
108011,D,0.226,0,Bajo
108260,A,0.1068,0,Bajo
105926,B,0.2981,0,Bajo
97172,D,0.3502,0,Medio
106232,B,0.0817,0,Bajo
107876,D,0.3116,0,Medio
105895,I,0.0868,0,Bajo
106009,B,0.5719,1,Alto
101917,I,0.0586,0,Bajo
12135,B,0.1164,0,Bajo
104491,D,0.0418,0,Bajo
100566,I,0.0709,0,Bajo
105406,A,0.3361,0,Medio
103908,I,0.082,0,Bajo
100563,J,0.063,0,Bajo
106204,D,0.0791,0,Bajo
45263,B,0.3539,0,Medio
107378,D,0.1235,0,Bajo
104359,I,0.0514,0,Bajo
106871,B,0.2901,0,Bajo
106834,C,0.5469,1,Alto
101558,I,0.1413,0,Bajo
106907,I,0.0585,0,Bajo
105769,I,0.0507,0,Bajo
102127,B,0.6789,1,Alto
100609,I,0.0815,0,Bajo
101705,A,0.4846,0,Medio
100643,B,0.5807,1,Alto
105684,C,0.2397,0,Bajo
103578,H,0.2254,0,Bajo
58751,I,0.0509,0,Bajo
100913,B,0.6618,1,Alto
105464,J,0.2591,0,Bajo
102884,D,0.1085,0,Bajo
105186,B,0.1068,0,Bajo
25237,D,0.1107,0,Bajo
1043,C,0.5042,1,Alto
100775,I,0.0766,0,Bajo
18211,D,0.1031,0,Bajo
100414,I,0.0555,0,Bajo
106085,H,0.2427,0,Bajo
102644,B,0.1375,0,Bajo
105902,I,0.041,0,Bajo
104788,B,0.5274,1,Alto
104558,I,0.1521,0,Bajo
100812,I,0.0318,0,Bajo
102827,B,0.2839,0,Bajo
100118,B,0.0774,0,Bajo
103200,B,0.0991,0,Bajo
100771,C,0.2012,0,Bajo
106747,J,0.0615,0,Bajo
108268,B,0.2437,0,Bajo
102795,B,0.5423,1,Alto
106202,I,0.0347,0,Bajo
100284,D,0.2223,0,Bajo
101329,I,0.0414,0,Bajo
108377,I,0.135,0,Bajo
106092,B,0.2267,0,Bajo
101759,B,0.3388,0,Medio
107093,A,0.6618,1,Alto
108420,B,0.5099,1,Alto
102844,A,0.7129,1,Alto
107037,B,0.5145,1,Alto
103788,C,0.4626,0,Medio
103182,I,0.0512,0,Bajo
100723,B,0.1037,0,Bajo
100506,B,0.1809,0,Bajo
101840,H,0.2342,0,Bajo
107814,I,0.0576,0,Bajo
108208,B,0.4263,0,Medio
103870,D,0.4412,0,Medio
101156,A,0.6398,1,Alto
101380,I,0.1065,0,Bajo
104839,B,0.7049,1,Alto
106395,H,0.1623,0,Bajo
101773,D,0.051,0,Bajo
102829,B,0.4416,0,Medio
102213,B,0.6353,1,Alto
101165,C,0.3168,0,Medio
56694,I,0.0462,0,Bajo
106899,B,0.4493,0,Medio
106372,B,0.3671,0,Medio
100022,I,0.1066,0,Bajo
106969,B,0.5073,1,Alto
100691,I,0.0715,0,Bajo
105301,I,0.0424,0,Bajo
107765,A,0.6477,1,Alto
29661,D,0.3194,0,Medio
55254,A,0.5388,1,Alto
108388,D,0.537,1,Alto
101078,A,0.3465,0,Medio
36178,H,0.2012,0,Bajo
104835,B,0.2267,0,Bajo
101794,D,0.0719,0,Bajo
103262,D,0.3982,0,Medio
105004,I,0.1199,0,Bajo
101059,B,0.5624,1,Alto
70060,H,0.2028,0,Bajo
78477,B,0.3063,0,Medio
106997,B,0.0782,0,Bajo
107546,C,0.1072,0,Bajo
105158,I,0.0351,0,Bajo
66073,B,0.5791,1,Alto
108474,I,0.1154,0,Bajo
